word,rt,correct
dealt,863.2670620253015,1
dealt,708.1343912492707,1
dealt,1030.900232485267,1
dealt,890.1465845778552,1
dealt,895.3129355020519,1
dealt,903.2025632270619,1
dealt,943.3702130447376,1
dealt,946.4171899035229,1
dealt,872.3058909101206,1
dealt,889.1605699758732,0
dealt,838.7879344216038,0
dealt,828.3074105177974,0
dealt,827.8526135823956,0
dealt,888.0034631442671,1
dealt,809.4057772684793,0
dealt,608.3711780678359,1
dealt,861.5877943378194,1
dealt,775.3273361777428,1
dealt,910.0108471832971,0
dearer,843.2896611784261,1
dearer,949.5304195170703,1
dearer,788.5037331767016,1
dearer,728.7571193248282,1
dearer,894.2776329985111,1
dearer,862.3433072052642,1
dearer,772.2268080053416,0
dearer,981.5427913843475,0
dearer,803.7182981073275,1
dearer,828.6964762646966,1
dearer,1001.471245847798,1
dearer,955.5028088443956,0
dearer,793.5730171469631,1
dearer,870.8610775672444,1
dearer,784.2611353573689,1
dearer,993.3097689389111,0
dearer,993.2353870108769,0
dearer,1086.9020201716087,1
dearer,1132.1051836538843,1
dearer,842.1758323066304,1
debut,938.7912028861331,0
debut,679.2049791941416,1
debut,886.0375536829914,0
debut,910.0644864184172,0
debut,772.2883619261203,0
debut,799.8204861541468,1
debut,957.5598588395063,1
debut,912.6425319318508,0
debut,1034.2424111551136,0
debut,1019.8438621712257,0
debut,701.8576792322226,0
debut,815.0751863737348,1
debut,762.5059260397854,0
debut,943.2695149337485,0
debut,895.8951023661501,0
debut,768.7326659099251,1
debut,782.8349033874636,0
debut,992.4818905296667,0
debut,825.729045423411,1
debut,664.9392126888623,1
decent,671.2447581315562,1
decent,969.4719087139724,1
decent,879.0743973195199,0
decent,652.8377331997708,1
decent,796.8010474781083,1
decent,872.1215537510656,1
decent,611.4700741121806,0
decent,884.2028529883879,1
decent,822.4607151699246,1
decent,705.0143802890004,1
decent,838.6547500571394,1
decent,808.1458465990526,1
decent,815.0919840209712,1
decent,793.1389419798277,1
decent,690.2231663338708,1
decent,707.107923635095,1
decent,754.5189563687946,1
decent,782.9302747253274,1
decent,844.871682369178,1
decent,972.451743646375,1
declares,990.7545922525572,1
declares,1032.2589537725771,1
declares,1055.750752892357,1
declares,1039.7235362545582,1
declares,875.9825899436275,1
declares,1103.1542801105495,1
declares,1084.6298709196603,0
declares,981.0396497247793,1
declares,881.4396929743742,1
declares,970.6131479164083,1
declares,811.4606777558141,1
declares,1117.9519828429,1
declares,904.8366093915495,1
declares,938.8061126077923,0
declares,1109.4631345148036,0
declares,718.8291343464921,0
declares,1095.3065386088188,1
declares,1001.4123481101708,1
declares,1135.2493027208204,1
declares,873.0593120057268,1
densest,1248.5252876285915,1
densest,1120.87744234636,0
densest,1324.7521398422607,0
densest,1320.8070964873134,0
densest,1390.7888124867375,0
densest,1214.6386327388227,1
densest,1423.2747049537115,0
densest,1113.1940506814149,1
densest,1209.2795150994261,0
densest,1116.4396419622685,0
densest,1234.2831459023907,0
densest,1124.2631710264,0
densest,1325.0577343316259,1
densest,1262.1867746495382,0
densest,1105.4536367281912,0
densest,1298.1451326324882,0
densest,1373.6538978180686,0
densest,1272.0771220894003,0
densest,1078.0875844584561,0
densest,1199.7730690232704,0
development,805.8278913815132,1
development,710.9518723187967,1
development,632.5830792334108,1
development,858.220057271915,1
development,706.7815350393491,1
development,894.278207261785,1
development,683.2803628173874,1
development,701.1292122653921,1
development,675.8388591931296,1
development,718.6568589682367,1
development,781.0368114788699,1
development,637.2478775283193,1
development,619.8867596794255,1
development,566.485565288929,1
development,555.830750213211,1
development,599.6752496887711,1
development,682.6320324104796,1
development,752.9950106268032,1
development,775.2681386506329,1
development,748.3265186215849,1
different,817.6227548279212,1
different,853.2496643637885,1
different,644.5489657622993,1
different,576.0762205089808,1
different,889.0356067806603,1
different,791.5848594343596,1
different,783.1200424357309,1
different,616.1352511941757,1
different,758.6936124497944,1
different,686.4360398653417,1
different,665.1327136405622,1
different,664.9634395674169,1
different,723.0889241835874,1
different,821.4413108328289,1
different,899.6749745422795,1
different,632.0902576816038,1
different,692.0781731553291,1
different,662.6454798760693,1
different,716.1275389500046,1
different,419.3053914780314,1
diminishes,1058.6325103221736,0
diminishes,1285.5662195719558,0
diminishes,1013.3865981209449,1
diminishes,1040.572401093497,0
diminishes,1025.8684717063463,0
diminishes,1066.177457656915,0
diminishes,951.6174652847739,1
diminishes,1027.6631436872813,1
diminishes,1123.464365862983,0
diminishes,1122.7005755887974,1
diminishes,1106.1368845996624,0
diminishes,1219.3332047593908,0
diminishes,1127.5345311450128,1
diminishes,1215.502575620275,0
diminishes,1308.1234720446882,1
diminishes,1169.7837122279893,0
diminishes,952.0492382536463,1
diminishes,1110.1515482141854,0
diminishes,1094.978269961206,1
diminishes,1239.7426928043596,0
diplomat,934.0391172857056,1
diplomat,864.693351914744,1
diplomat,897.4254417395996,1
diplomat,819.6764628026606,1
diplomat,652.2451309997732,1
diplomat,1150.4872024501663,0
diplomat,947.0719049740599,1
diplomat,828.0245652682439,1
diplomat,1114.7622877810866,0
diplomat,1134.9188694773113,1
diplomat,962.7186778933924,0
diplomat,811.517456112407,1
diplomat,899.7352281256557,1
diplomat,923.3246722564965,1
diplomat,950.4158490497484,1
diplomat,839.12949336034,1
diplomat,1042.97155496862,1
diplomat,734.6253058159676,1
diplomat,1060.5490343316926,1
diplomat,1083.8249397262844,1
discovery,753.4489438032709,1
discovery,783.1615838711181,1
discovery,942.5995198863352,1
discovery,856.0727162301741,1
discovery,756.878268239023,1
discovery,768.2343220649562,1
discovery,840.7299575361861,1
discovery,983.0954040060229,1
discovery,771.2649528946706,1
discovery,753.912686582013,1
discovery,794.1022708999983,1
discovery,794.6997901881085,1
discovery,821.8774503617669,1
discovery,783.4796028144617,1
discovery,911.6621298813048,1
discovery,701.9026218788156,1
discovery,833.0570064556891,1
discovery,837.1230682526624,1
discovery,710.0242932059118,1
discovery,832.0193937861013,1
dishes,760.3844807490815,1
dishes,460.7829179669923,1
dishes,613.5435196476792,1
dishes,873.0266364900946,1
dishes,651.9317966607946,1
dishes,592.7220035591027,1
dishes,526.9417752793973,1
dishes,604.9790088360655,1
dishes,699.7668775709716,1
dishes,586.2047297473358,1
dishes,778.0046987762233,1
dishes,628.869765106258,1
dishes,743.1951304615578,1
dishes,855.2101438131336,1
dishes,847.7596450019538,1
dishes,741.4232140013155,1
dishes,598.951975048645,1
dishes,706.5274421293537,1
dishes,744.780997760492,1
dishes,961.2656551584424,1
disliked,733.4822255494247,1
disliked,914.2619388950529,1
disliked,981.5442935074774,1
disliked,929.7978201656181,1
disliked,940.7686742940164,1
disliked,841.8136022984073,1
disliked,1013.3285819842042,1
disliked,922.656097685108,1
disliked,940.3974688205702,1
disliked,1024.9218012715562,1
disliked,887.741779912615,1
disliked,1048.6883738573947,1
disliked,790.4838911287968,1
disliked,946.1855854301709,1
disliked,835.9524371683879,1
disliked,810.8665068100775,1
disliked,1109.526750214426,1
disliked,795.2004980444436,1
disliked,924.6153749910893,1
disliked,788.1392374795904,1
distance,836.9284006441562,1
distance,673.3470321898241,1
distance,819.8079333694017,1
distance,773.3820889588518,1
distance,943.3338752104789,1
distance,565.0255776860276,1
distance,615.6321161972966,1
distance,813.683333647316,1
distance,746.5844963026229,1
distance,690.2223740046593,1
distance,917.9512095785926,1
distance,713.0382818957482,1
distance,634.9847053778361,1
distance,821.1684809249942,1
distance,716.3727411072232,1
distance,724.1072601840052,1
distance,782.2555755817812,1
distance,786.4337545459331,1
distance,614.3896191332174,1
distance,684.5544902071204,1
distributed,820.4340548518936,1
distributed,992.8679900352201,1
distributed,1147.4967016745977,1
distributed,862.9307282731014,1
distributed,803.4398484790354,1
distributed,894.4444970114961,1
distributed,934.1230012789028,1
distributed,1032.1385710315035,1
distributed,923.8077720729962,1
distributed,994.7261115268956,1
distributed,908.0267974882022,1
distributed,939.463102562046,1
distributed,876.6199136371156,1
distributed,846.3153549838007,1
distributed,1036.0073734948573,1
distributed,914.6074430424901,1
distributed,1002.1973807831595,1
distributed,875.1546317197858,1
distributed,958.4378466907942,1
distributed,749.0722341628915,1
division,766.9660731243017,1
division,730.1622902144679,1
division,922.2435165416415,1
division,677.1831844091113,1
division,788.7553463059454,1
division,836.838731792169,1
division,905.9157481598357,1
division,890.201538002845,1
division,796.5011394967482,1
division,810.2574098015515,1
division,922.1407497107065,1
division,794.5982040150789,1
division,820.8394716810476,1
division,925.8914784297051,1
division,1051.4889916678892,1
division,829.447531097798,1
division,856.3059244705449,1
division,886.9168504518404,1
division,924.7894711754257,1
division,908.7068305378225,1
dominant,819.1653958043938,1
dominant,909.6007510324198,1
dominant,982.8571965714386,1
dominant,1021.601674548618,1
dominant,862.3024941094664,1
dominant,907.1012668189196,1
dominant,918.7466861518451,1
dominant,880.284704824074,1
dominant,904.4409250281807,1
dominant,663.0804373845164,1
dominant,1200.6492969594733,1
dominant,1107.131625061611,0
dominant,858.1950930752483,1
dominant,865.7062997468686,1
dominant,712.5370942563984,1
dominant,697.7024534645313,1
dominant,926.0273590507597,1
dominant,983.317145498385,1
dominant,962.1414195302145,1
dominant,793.5203727034766,1
done,715.8075688218678,1
done,624.2842867878722,1
done,599.4317237599217,1
done,501.6852888059833,1
done,565.0219323009568,1
done,688.6179905013814,1
done,668.65785413765,1
done,653.295980596682,1
done,418.78349535571454,1
done,654.337666388539,1
done,577.8972326682244,1
done,669.4006778710129,0
done,761.7742634427484,1
done,591.6675383699851,1
done,646.8338129308106,1
done,840.6976040143744,1
done,664.2258461964676,1
done,634.2621020816287,0
done,555.188562773987,1
done,718.8179915677705,0
down,578.603397272175,1
down,806.490793193476,1
down,742.610274533311,1
down,620.8479162632698,1
down,597.9396507488963,1
down,600.1696882519713,1
down,499.03314469119084,1
down,723.2942380418206,1
down,468.5811990921467,1
down,667.5330307209107,1
down,661.1079539728128,1
down,643.4703786813636,1
down,722.5769863546574,1
down,621.0848068291513,1
down,694.2462742771082,1
down,806.4678037316064,1
down,734.7565800392783,1
down,634.898618178352,1
down,676.9280184694728,1
down,643.5788947851496,1
drawn,686.5364794114608,1
drawn,724.1793353074175,1
drawn,564.1157446168789,1
drawn,542.9428895496291,1
drawn,613.6912484508116,1
drawn,754.3314464231097,1
drawn,768.467558422169,1
drawn,784.049864559171,1
drawn,617.3201762590801,1
drawn,712.7370376748336,1
drawn,664.6882810387032,1
drawn,690.5971053725165,1
drawn,662.9800937868863,0
drawn,729.8994752580734,1
drawn,635.9584799545768,1
drawn,820.141791471616,1
drawn,821.1591092959961,1
drawn,751.0608092748896,1
drawn,806.5787651046256,1
drawn,560.6725074738328,1
drives,836.6753757511998,1
drives,750.8867636040895,1
drives,651.4776855903706,1
drives,641.9311007766464,1
drives,873.7880855734373,1
drives,795.7329690184622,1
drives,697.9159280920891,1
drives,569.5948185475288,1
drives,842.5163061781395,1
drives,602.1943183197548,1
drives,676.3594063014734,1
drives,697.7800779767477,1
drives,640.510966825739,1
drives,693.3709648822976,1
drives,712.2055014519445,1
drives,691.3490421431977,1
drives,744.8624670782955,1
drives,878.2717268492285,1
drives,573.8878074846536,1
drives,728.686143929377,1
driveway,962.1331681028933,0
driveway,924.1775072468098,1
driveway,1166.8715828669644,1
driveway,1096.1704722054399,1
driveway,918.5999440110068,0
driveway,1052.2419348612061,0
driveway,887.4906416519253,0
driveway,982.8382151980127,1
driveway,852.2572178900052,0
driveway,1055.657602452014,1
driveway,1141.1557584237435,1
driveway,1130.1271318808804,1
driveway,1032.5647242938599,0
driveway,1172.033182520856,0
driveway,1211.215452752443,0
driveway,1142.9249102297783,0
driveway,1016.2581253239218,1
driveway,1058.863970644638,1
driveway,1233.347879070985,1
driveway,1039.667184550794,1
dug,933.3104201164649,1
dug,801.0429864052378,1
dug,975.6671788595969,1
dug,790.2258561406504,1
dug,865.9764671222819,1
dug,929.55196275545,0
dug,1060.2703314794264,1
dug,897.1434744535292,1
dug,848.4540479683833,1
dug,841.0813054588864,1
dug,970.7504796281471,1
dug,920.9683624066854,1
dug,941.8731171729054,1
dug,1027.5231359387833,0
dug,880.7285994615164,1
dug,913.551200542345,1
dug,839.7760672783045,0
dug,797.4631251243759,1
dug,815.0225713278926,0
dug,635.6895632530562,1
during,724.2929902949879,1
during,713.3486247810575,1
during,722.0594321624467,1
during,587.1018189965375,1
during,612.4651697446049,1
during,609.3914752611372,1
during,782.2133775529954,1
during,689.1716169744046,1
during,675.4608331520222,1
during,747.4139675968897,1
during,609.707349255524,1
during,706.8415627744523,1
during,872.057511046064,1
during,799.5944460922547,1
during,705.2861613803552,1
during,679.1997699414396,1
during,721.1540989305926,1
during,815.2605699391806,1
during,806.7862852712451,1
during,834.5914563488287,1
easiest,907.0382013150275,1
easiest,674.5401296811012,1
easiest,1075.0945794824954,1
easiest,805.2885029981418,1
easiest,685.2012228782862,1
easiest,957.8599454507311,1
easiest,676.241695374368,1
easiest,885.5957581183159,1
easiest,674.9688180143803,1
easiest,850.7202195463358,1
easiest,1047.0878155804535,1
easiest,918.8147891435794,1
easiest,884.5516872044446,1
easiest,930.0130345843405,1
easiest,612.3108368397225,1
easiest,819.761544763619,1
easiest,833.9226157548455,1
easiest,946.0826826071238,1
easiest,784.2506874182985,1
easiest,902.6180009547406,1
east,704.8232658135444,1
east,654.8175890364254,1
east,660.9607427130785,1
east,703.9208755970927,1
east,527.5457268425341,1
east,791.0889664798607,1
east,634.6143621868886,1
east,686.7499859232488,0
east,872.5838112096342,1
east,792.942845861812,1
east,597.6146263447131,1
east,428.82213405145734,1
east,764.4246515748371,1
east,690.5786737047877,1
east,733.2058882401784,1
east,789.3178279480614,1
east,805.9734870954668,1
east,671.219971103663,1
east,702.2957207013109,1
east,752.0607050005324,1
eaten,756.0471624982304,1
eaten,729.5042340270138,1
eaten,856.2395938717636,1
eaten,754.8835764514528,1
eaten,785.010023942371,1
eaten,737.9467838216526,1
eaten,610.8503336559689,1
eaten,646.7319725115208,1
eaten,591.0967534922871,1
eaten,815.4185771182875,1
eaten,556.2615203550824,1
eaten,695.5295420918568,1
eaten,673.7083338844433,1
eaten,509.274313925499,0
eaten,671.1853061698841,1
eaten,679.4580888931687,1
eaten,877.8874673372566,1
eaten,518.8559449348243,1
eaten,841.1367497802624,1
eaten,687.5881029121895,1
ecstatic,1143.2584872343555,0
ecstatic,1065.2801484058732,0
ecstatic,947.4379574822187,0
ecstatic,1199.3504287271062,1
ecstatic,1180.7751914044795,0
ecstatic,954.1044757905564,0
ecstatic,1116.8490897639256,0
ecstatic,998.3105243537109,1
ecstatic,907.2778138553064,1
ecstatic,979.4162957179565,0
ecstatic,1192.407289241314,0
ecstatic,1145.9191188584796,0
ecstatic,1027.8757494363542,0
ecstatic,1192.9583385827982,1
ecstatic,1171.9030144142064,0
ecstatic,979.5628515154093,0
ecstatic,1220.2642131112798,1
ecstatic,1020.0324416048024,1
ecstatic,1033.0301252174718,1
ecstatic,868.2989828817057,0
edge,708.6753654626528,1
edge,755.708903421112,1
edge,800.2076653401115,1
edge,659.8880611154439,1
edge,695.9198965236754,1
edge,935.0608252057297,1
edge,876.476516022993,1
edge,896.6292421938657,1
edge,763.8479551477787,1
edge,803.2357528232119,1
edge,831.3286298023154,1
edge,933.2759732270941,1
edge,617.5489174909933,1
edge,506.36698631709373,1
edge,717.9617325085259,1
edge,793.7930204186346,1
edge,778.0510868258979,1
edge,694.7476714929833,1
edge,822.0936683672307,1
edge,721.69892938072,1
edifice,959.2828643543685,0
edifice,1005.9827035366833,0
edifice,914.7226116411612,0
edifice,1037.3818467143815,0
edifice,1056.6376505905937,0
edifice,886.8026772741077,0
edifice,909.5826048751263,0
edifice,861.3753680246746,0
edifice,957.0711438432185,0
edifice,988.6981072686237,0
edifice,1139.3407698515423,0
edifice,923.7121138442436,0
edifice,985.8348634644669,0
edifice,907.0786637400865,0
edifice,910.1241428478311,0
edifice,993.9475797547126,0
edifice,916.3374694384537,0
edifice,951.6876986888752,1
edifice,997.5798848709746,0
edifice,984.3550811954785,0
employer,482.0670129804327,1
employer,671.1721827989851,1
employer,830.4900187543709,1
employer,564.1951968394403,1
employer,419.99676603062426,1
employer,777.8779406219209,1
employer,745.1257223702714,1
employer,611.7391593200571,1
employer,731.813531747394,1
employer,658.1284723816993,1
employer,770.166391897552,1
employer,435.29733370956086,1
employer,695.1259321627508,1
employer,666.9552241509862,1
employer,800.5443779895767,1
employer,534.8263228339943,1
employer,725.3091476330752,1
employer,776.5936423211706,1
employer,906.4247436561955,1
employer,672.5834028906525,1
emulation,1246.9958604352516,0
emulation,1034.1637207437634,0
emulation,1213.993970635193,0
emulation,1332.4012689798421,1
emulation,1401.4317840543852,0
emulation,1256.5205608357267,0
emulation,1057.4618542874086,0
emulation,1350.1072935710347,1
emulation,1058.2465693428746,0
emulation,1096.6040335492219,0
emulation,1359.8775476042545,0
emulation,1206.7269340941482,1
emulation,1155.5607682244392,1
emulation,1284.4188813517044,0
emulation,1230.9794765370568,0
emulation,1434.1723142152798,0
emulation,1322.0843401956897,1
emulation,1235.6168465203111,0
emulation,1237.9348025789598,0
emulation,1318.0943416416944,0
enough,620.9393975854874,1
enough,541.333048846146,1
enough,706.0614887486108,1
enough,600.9341367741463,1
enough,659.1997057590006,1
enough,430.55682195482615,1
enough,616.8963411098453,1
enough,577.7368697228578,1
enough,427.9301360038053,1
enough,619.9819281298468,1
enough,623.2976574832047,1
enough,666.5070630852738,1
enough,746.0481043300522,1
enough,727.4201561015072,1
enough,584.3466750662385,1
enough,648.6788580418739,1
enough,680.9708373233442,1
enough,587.0790680045358,1
enough,481.7043335075665,1
enough,609.2631789459592,1
entertainment,1108.9808154863915,1
entertainment,835.6032143410353,1
entertainment,889.8545215152739,1
entertainment,909.0676552884788,1
entertainment,890.9078153783632,1
entertainment,1058.6627916787309,1
entertainment,925.3175020466106,1
entertainment,1061.5155502509847,1
entertainment,992.7558797515608,1
entertainment,813.7492567140348,1
entertainment,947.3891525904279,1
entertainment,1088.9124511796417,1
entertainment,1003.7693665595251,1
entertainment,954.6647410121827,1
entertainment,1110.3482896417718,1
entertainment,880.6520872528987,1
entertainment,928.7665064816141,1
entertainment,1078.3733077331592,1
entertainment,1056.4562326575306,1
entertainment,872.9507718660142,1
environment,898.9038282160216,1
environment,787.0427927964605,1
environment,645.2596847520546,1
environment,819.8649507757466,1
environment,1046.4342644789813,1
environment,954.1109152581773,1
environment,846.8629297455565,1
environment,693.3823236653873,1
environment,647.9779497144063,1
environment,856.3493468251643,1
environment,892.0212865277332,1
environment,923.187274469096,1
environment,910.7442151751856,1
environment,919.6220360476691,1
environment,879.2600765511181,1
environment,971.1480650825479,1
environment,799.0369066014616,1
environment,854.8407013340136,1
environment,677.3778307364726,1
environment,796.9958201183279,1
episodes,1048.6047375508906,1
episodes,1013.7606187114551,1
episodes,711.9940639141107,1
episodes,1153.366965292788,1
episodes,964.8727918990941,1
episodes,966.7789822502692,1
episodes,888.4127712379692,1
episodes,908.7238007309977,1
episodes,963.7436470215383,0
episodes,1007.6899436516338,0
episodes,981.5940210014868,1
episodes,895.8874501783096,1
episodes,859.092861748752,0
episodes,852.7399928576755,1
episodes,1057.165605913931,0
episodes,1043.4388514140076,0
episodes,997.8905237044994,1
episodes,1056.3529865211797,1
episodes,936.6425571616835,1
episodes,1033.8482103884915,1
excellent,781.760851856099,1
excellent,815.2869167191233,1
excellent,621.8259366358346,1
excellent,477.86389825070603,1
excellent,753.8766809086725,1
excellent,532.7138282245633,1
excellent,692.5850569923525,1
excellent,505.83522399489186,1
excellent,853.2103609459896,1
excellent,822.2569643684145,1
excellent,762.7070216386338,1
excellent,643.2375962816928,1
excellent,549.5541585534367,1
excellent,504.62319808755404,1
excellent,672.3610183085867,1
excellent,797.2563839093785,1
excellent,693.6101293090138,1
excellent,777.6843033113884,1
excellent,782.8585971822154,1
excellent,795.6930208417629,1
excuse,502.35472974975346,1
excuse,619.8944730191059,1
excuse,744.1044579767984,1
excuse,845.7010407445981,1
excuse,810.9972018878747,1
excuse,725.6876938530305,1
excuse,822.7951511187973,1
excuse,724.9028003009836,1
excuse,540.878775094107,1
excuse,762.2351834758473,1
excuse,814.8896823087008,1
excuse,880.9662141386381,1
excuse,638.0283667346315,1
excuse,580.3884183256143,1
excuse,781.0379332417554,1
excuse,737.79807522394,1
excuse,728.3485482458206,1
excuse,824.4116859853561,1
excuse,780.6102872562927,1
excuse,747.4362552424775,1
experience,648.2230267965382,1
experience,769.9964674913141,1
experience,574.8877060233965,1
experience,722.9203286794733,1
experience,690.9474774072091,1
experience,534.8644041836667,1
experience,736.4099631018479,1
experience,636.547922316729,1
experience,733.8820985388038,1
experience,598.5831044984789,1
experience,780.0102480242556,1
experience,862.077708780549,1
experience,477.3722582274298,1
experience,574.9210598907711,1
experience,598.4621543813225,1
experience,559.0891310559279,1
experience,672.9332302272139,1
experience,732.280539760511,1
experience,763.3872686121514,1
experience,720.9016993172534,1
extracted,1010.6963176150373,1
extracted,937.966771375773,1
extracted,886.0087867218873,1
extracted,851.3603701237573,1
extracted,927.1282124195601,1
extracted,853.6389080703486,1
extracted,979.7541739246127,1
extracted,855.136993357437,1
extracted,896.1494627051255,1
extracted,1052.3533004770243,1
extracted,1062.9328173741528,1
extracted,1059.349306855994,1
extracted,939.6093198303089,0
extracted,889.821819646175,1
extracted,995.0031591004212,1
extracted,857.072619865794,0
extracted,1019.165891359262,1
extracted,881.1612457924036,1
extracted,923.0333748264374,1
extracted,1021.5442975040509,1
factories,705.4413930705504,1
factories,827.7832316745142,1
factories,924.571188994174,1
factories,945.9814166435309,1
factories,928.6050085327616,1
factories,864.4430522542319,1
factories,974.8324351005634,1
factories,790.9343276629583,1
factories,786.9898624310533,1
factories,923.5664183945767,1
factories,780.5308437105667,1
factories,1059.454061284182,1
factories,966.7359310388067,0
factories,830.4859569799887,1
factories,972.796864343295,1
factories,764.6316402199583,1
factories,1032.761769918256,1
factories,888.9649264965758,1
factories,827.908859203112,1
factories,857.6318227572565,1
fade,597.3742310577222,1
fade,650.1563402416261,0
fade,554.6137887230032,1
fade,854.3643907941815,0
fade,615.6705408785276,1
fade,755.4716786180403,1
fade,693.2570083647772,1
fade,573.8565949518031,1
fade,653.4838664913693,1
fade,791.6212945851028,1
fade,626.3443227727003,1
fade,564.3257552218513,1
fade,726.8886713532355,0
fade,455.1528595239552,1
fade,644.5555743684448,1
fade,801.4373839015879,1
fade,650.7139479649767,1
fade,766.0577492506924,1
fade,563.0958406571266,1
fade,646.9423922457619,1
fancier,924.3135294550203,1
fancier,1007.7554535076329,1
fancier,965.6138513916939,1
fancier,756.8372667843864,0
fancier,1103.024500580189,1
fancier,907.5925759323306,1
fancier,964.4163939844498,1
fancier,927.865028601194,1
fancier,957.1689657674092,1
fancier,948.2481242502303,1
fancier,870.0970541144229,1
fancier,1036.0096177235662,1
fancier,892.1110915222495,1
fancier,885.5331100876241,0
fancier,804.3362653323242,0
fancier,904.899498553673,1
fancier,890.9069346807046,1
fancier,667.404401018306,1
fancier,757.0961201877589,1
fancier,675.597407501586,0
fans,649.9443619287748,1
fans,811.4124362962762,1
fans,533.2364527833004,1
fans,669.0549376046037,1
fans,647.6484146233323,1
fans,735.171363726307,1
fans,742.8540133138894,1
fans,888.0028677383142,1
fans,697.1183615316409,1
fans,592.2819972860457,1
fans,615.952363212601,1
fans,625.3784278848882,1
fans,608.3433179869618,1
fans,839.045191762353,1
fans,737.740615161023,1
fans,509.37648895829267,1
fans,720.5360501405925,1
fans,566.9992324519551,1
fans,741.7869031848861,1
fans,783.0933066294713,1
fantastic,794.8699057070301,1
fantastic,760.3580423665156,0
fantastic,965.1034690817104,1
fantastic,748.0504779832356,1
fantastic,738.3863196813504,1
fantastic,722.9936502533873,1
fantastic,809.7284976103507,1
fantastic,842.3091727660699,1
fantastic,913.1306244299483,1
fantastic,870.6897923665794,1
fantastic,869.0157468915183,1
fantastic,945.257016292857,1
fantastic,718.7133998914454,1
fantastic,673.4794735587775,1
fantastic,875.7363525106662,1
fantastic,805.1340553647944,1
fantastic,913.5269237207206,1
fantastic,814.1257105010457,1
fantastic,757.1649235320663,1
fantastic,877.2530307317761,1
far,626.0978422056199,1
far,614.180691828317,1
far,856.8071992870439,1
far,736.3956645196173,1
far,690.2526894985513,1
far,629.1499158203388,1
far,620.5904752774036,1
far,587.6135674734086,1
far,639.0300839297643,1
far,569.1223919889641,1
far,499.07365804650385,1
far,612.9819845871882,1
far,647.0647364339486,1
far,713.7539631108268,1
far,538.8818208305435,1
far,621.3708096228147,1
far,669.8571180440123,1
far,667.5505021027572,1
far,778.4039108308597,1
far,589.4605742957987,1
fatter,740.9939038401668,1
fatter,837.6013293093308,1
fatter,804.2283470687877,1
fatter,787.1314755495625,1
fatter,774.3443329155677,1
fatter,857.3171455708822,1
fatter,761.277770187054,1
fatter,900.0103485438142,1
fatter,895.0144607814498,1
fatter,866.2402072005897,1
fatter,728.3771478200208,1
fatter,852.7748189598077,1
fatter,930.7613100955326,1
fatter,907.4901927070742,1
fatter,892.3787712174194,1
fatter,829.7581237698025,1
fatter,825.3967166130309,1
fatter,948.0651247983072,1
fatter,855.7283858345186,1
fatter,856.9763676681973,1
fear,897.9917743719902,1
fear,591.9089385846197,1
fear,413.4397101146844,1
fear,605.4441753204095,1
fear,611.0059164493608,1
fear,648.8968271645637,1
fear,671.0884791561939,1
fear,427.5328244677577,1
fear,673.1720272135357,1
fear,616.7304634925964,1
fear,596.1953252313497,1
fear,462.88060314258865,1
fear,765.2005364289216,1
fear,580.5265247341449,1
fear,688.4151241113611,1
fear,542.0751585272519,1
fear,653.204561670797,1
fear,597.6947581760292,1
fear,685.2306297561831,1
fear,594.5192536703466,1
feet,587.9726895505887,1
feet,671.1301034093328,1
feet,666.2751777878178,1
feet,696.6640248406729,1
feet,764.8908616047369,1
feet,567.4776678172199,0
feet,759.4172500590771,1
feet,553.9063572890145,1
feet,731.3255888137735,1
feet,734.5138784702868,1
feet,625.6903886639684,1
feet,596.6634742064624,1
feet,591.902307088195,1
feet,680.1094940005094,1
feet,741.0989746298416,1
feet,658.3751413989872,1
feet,454.7188680268569,1
feet,619.5933036492992,1
feet,616.3557900648301,1
feet,720.4760953429421,1
few,701.2526094894209,1
few,663.0376803917691,1
few,735.2246644588403,1
few,743.031309647162,1
few,600.5704555995098,1
few,565.5388008285457,1
few,640.5628549314977,1
few,479.6832422773613,1
few,662.8435298386687,1
few,595.9368429980008,1
few,955.8360370180503,1
few,784.1615900180312,1
few,587.3493857062676,1
few,546.7020273292586,1
few,580.0119764930425,1
few,744.9326024025204,1
few,747.5282214530439,1
few,785.541438521145,1
few,562.9113233925896,1
few,695.686561069201,1
fiercest,1020.6528042607124,0
fiercest,1258.782066577597,0
fiercest,1015.6223988172072,1
fiercest,975.9015533477806,1
fiercest,991.4079993182651,1
fiercest,1096.8455191349617,1
fiercest,1164.9211248276874,1
fiercest,1158.2090520277893,1
fiercest,995.0896448473989,0
fiercest,1060.5031754058684,0
fiercest,1048.176826451803,1
fiercest,982.4807574015215,0
fiercest,1046.0047361138797,0
fiercest,1230.3576090437036,0
fiercest,970.6380998887277,1
fiercest,1118.9696567470658,0
fiercest,1232.9414089986715,0
fiercest,1227.1045289518206,0
fiercest,1264.2032832143473,0
fiercest,1128.3543126531351,0
file,809.6793937068976,1
file,714.8165892209788,1
file,635.8838578053782,1
file,750.6141084635808,1
file,874.5947118230255,1
file,545.8146148834719,1
file,718.9635384169525,1
file,819.279082787181,1
file,765.2547726906328,0
file,887.9390368438684,1
file,863.2083142769942,1
file,624.9329276816991,0
file,773.22325705181,1
file,692.1228099030185,1
file,690.9628836027033,1
file,631.4789393089768,1
file,788.9605843946224,1
file,890.2532824768244,1
file,797.6255400610438,1
