,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,responses,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_apertures,number_of_dots,number_of_sets,coherent_direction,coherence,opposite_coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,aperture_center_x,aperture_center_y,fixation_cross,fixation_cross_width,fixation_cross_height,fixation_cross_color,fixation_cross_thickness,border,colour_config,rotation_config,border_color,canvas_width,canvas_height,stair_coh1,stair_coh2
2064,,,,html-keyboard-response,2064,2503793,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,,,,html-keyboard-response,2065,2504396,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2066,2504649,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,939.2699999734759,,75.0,RDK,2067,2505592,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.5,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.687181820584968,"[30.565000139176846,15.584999928250909,23.594999918714166,14.484999934211373,13.140000170096755,11.69999991543591,12.804999947547913,12.779999990016222,15.125000150874257,16.30500005558133,16.909999772906303,16.04000013321638,16.76000002771616,18.810000037774444,15.149999875575304,18.700000131502748,14.199999859556556,16.390000004321337,18.625000026077032,22.91000005789101,12.764999875798821,12.635000050067902,18.725000089034438,14.63499991223216,34.260000102221966,13.359999982640147,11.764999944716692,13.3050000295043,14.334999956190586,16.090000048279762,17.174999928101897,14.96000005863607,22.18999993056059,12.140000006183982,16.71999995596707,14.859999995678663,15.280000166967511,17.299999948590994,16.36000000871718,18.149999901652336,15.425000106915832,23.095000069588423,12.044999981299043,14.579999959096313,16.739999875426292,32.555000158026814,15.094999922439456,17.565000103786588,13.929999899119139,17.7350000012666,12.695000041276217,13.615000061690807,13.879999984055758,18.75999988988042,12.490000110119581]",55.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2068,,,,html-keyboard-response,2068,2506146,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,,,,html-keyboard-response,2069,2506551,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2070,2506807,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1054.075000109151,,80.0,RDK,2071,2507865,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.6,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.6",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.802580644106193,"[35.91499989852309,15.004999935626984,21.150000160560012,9.979999857023358,13.879999984055758,14.435000019147992,23.585000075399876,12.919999891892076,13.170000165700912,15.819999855011702,15.85500012151897,22.224999964237213,12.464999919757247,15.59000019915402,16.494999872520566,18.45500012859702,15.494999941438437,15.969999833032489,16.490000067278743,16.90499996766448,18.120000138878822,15.64999995753169,16.354999970644712,16.885000048205256,16.090000048279762,18.589999992400408,14.804999809712172,17.450000159442425,17.370000015944242,15.36999992094934,17.21499999985099,16.45500003360212,30.430000042542815,10.294999927282333,11.209999909624457,14.350000070407987,18.060000147670507,19.84999980777502,12.760000070556998,15.829999931156635,16.430000076070428,27.350000105798244,14.154999982565641,14.069999800994992,13.915000017732382,14.190000016242266,17.18500000424683,16.33500005118549,17.125000013038516,16.42500003799796,16.8550000526011,16.1549998447299,17.675000010058284,16.73500007018447,16.28000009804964,16.159999882802367,16.26499998383224,17.995000118389726,24.874999886378646,11.590000009164214,14.32999991811812,14.72000009380281]",62.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2072,,,,html-keyboard-response,2072,2508428,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,,,html-keyboard-response,2073,2509044,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2074,2509309,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,649.0900001954287,,75.0,RDK,2075,2509961,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.7,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.6",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.062567564583308,"[25.819999864324927,14.085000148043036,16.829999862238765,14.32000007480383,11.105000041425228,14.179999940097332,17.109999898821115,11.850000126287341,15.714999986812472,16.88000001013279,21.849999902769923,11.5300000179559,15.33500012010336,16.829999862238765,17.27000018581748,21.324999863281846,13.96000012755394,34.884999971836805,16.78499998524785,28.729999903589487,13.964999932795763,10.565000120550394,11.464999988675117,27.55500003695488,12.265000026673079,13.104999903589487,12.18500011600554,15.829999931156635,17.394999973475933,16.73500007018447,16.524999868124723,16.47999999113381,16.525000100955367,16.585000092163682,16.979999840259552,16.955000115558505,23.804999887943268]",37.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2076,,,,html-keyboard-response,2076,2510515,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,,,,html-keyboard-response,2077,2511119,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2078,2511374,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1232.7900000382215,,75.0,RDK,2079,2512615,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.8,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,-90","0.26395506497676413,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.93236111249361,"[28.12499995343387,16.670000040903687,27.05000014975667,13.939999975264072,17.4000000115484,16.92999992519617,21.595000056549907,12.145000044256449,15.244999900460243,17.539999913424253,16.1699999589473,16.700000036507845,19.689999986439943,14.565000077709556,16.36000000871718,29.444999992847443,12.499999953433871,15.090000117197633,12.360000051558018,12.814999790862203,18.21500016376376,16.124999849125743,16.340000089257956,17.555000027641654,15.614999923855066,17.620000056922436,16.36000000871718,16.039999900385737,18.099999986588955,15.010000206530094,16.979999840259552,16.40000008046627,16.68999996036291,16.619999893009663,16.645000083371997,16.71999995596707,17.830000026151538,23.155000060796738,11.984999990090728,13.514999998733401,16.45500003360212,18.42499990016222,23.770000087097287,11.694999877363443,13.030000030994415,17.30499998666346,16.500000143423676,17.039999831467867,16.23000018298626,16.694999998435378,19.149999832734466,14.910000143572688,15.899999998509884,16.485000029206276,16.614999854937196,16.30500005558133,16.980000073090196,17.955000046640635,15.169999795034528,25.02000005915761,12.344999937340617,13.135000132024288,17.14499993249774,16.150000039488077,19.034999888390303,14.145000139251351,16.499999910593033,17.285000067204237,25.85499989800155,11.725000105798244,12.259999988600612,16.060000052675605]",72.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2080,,,,html-keyboard-response,2080,2513170,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,,,,html-keyboard-response,2081,2513674,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2082,2513927,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,825.8050000295042,,80.0,RDK,2083,2514756,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.9,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.1320278513555927,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.852812501989927,"[29.360000044107437,17.430000007152557,14.669999945908785,22.065000142902136,12.129999930039048,12.349999975413084,17.325000138953328,22.724999813362956,11.575000127777457,15.170000027865171,16.64000004529953,17.729999963194132,23.24500004760921,15.884999884292483,12.140000006183982,16.19999995455146,16.585000092163682,16.534999944269657,16.14500000141561,16.444999957457185,17.32999994419515,15.33500012010336,17.604999942705035,15.860000159591436,18.34499998949468,14.439999824389815,16.745000146329403,18.23000004515052,18.734999932348728,12.905000010505319,17.029999988153577,16.354999970644712,18.17500009201467,22.889999905601144,11.609999928623438,14.005000004544854,16.844999976456165,17.77500007301569,23.88500003144145,11.750000063329935,14.035000000149012,15.704999910667539,23.359999991953373,12.390000047162175,14.659999869763851,16.530000139027834,16.605000011622906,17.44999992661178]",48.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2084,,,,html-keyboard-response,2084,2515311,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,,,,html-keyboard-response,2085,2515716,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2086,2515969,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,790.8149999566376,,75.0,RDK,2087,2516764,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.10,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.13192721362117144,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.942065219273385,"[34.0600002091378,16.684999922290444,27.215000009164214,10.439999867230654,12.665000045672059,14.22500004991889,21.450000116601586,11.569999856874347,13.44000012613833,18.86499999091029,16.804999904707074,18.129999982193112,12.684999965131283,17.25500007160008,16.330000013113022,23.830000078305602,12.034999905154109,14.350000070407987,16.254999907687306,17.029999988153577,16.950000077486038,16.659999964758754,17.25500007160008,15.595000004395843,16.694999998435378,17.26499991491437,16.52999990619719,16.850000014528632,16.685000155121088,16.029999824240804,16.260000178590417,17.469999846071005,17.11000013165176,19.309999886900187,12.785000028088689,16.83000009506941,18.37499998509884,15.614999923855066,18.89499998651445,15.325000043958426,15.020000049844384,17.514999955892563,25.649999966844916,11.970000108703971,12.144999811425805,17.225000075995922]",46.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2088,,,,html-keyboard-response,2088,2517335,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,,,,html-keyboard-response,2089,2517950,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2090,2518232,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1098.384999902919,,75.0,RDK,2091,2519333,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.11,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.713923076167706,"[29.444999992847443,13.814999954774976,17.985000042244792,23.250000085681677,16.44999999552965,9.799999883398414,12.325000017881393,15.38500003516674,15.149999875575304,16.540000215172768,18.429999938234687,13.469999888911843,16.99999999254942,16.754999989643693,16.11000020056963,16.659999964758754,17.059999983757734,16.88999985344708,16.42500003799796,16.245000064373016,16.964999958872795,16.8399999383837,17.145000165328383,16.36000000871718,18.274999922141433,14.800000004470348,16.56999997794628,17.7350000012666,17.574999947100878,15.12999995611608,15.860000159591436,17.164999851956964,16.83000009506941,17.37500005401671,16.004999866709113,16.275000059977174,16.654999926686287,16.83000009506941,17.229999881237745,17.57500017993152,14.70499997958541,16.86499989591539,16.77500014193356,17.199999885633588,17.609999980777502,15.075000002980232,16.8399999383837,16.5350001771003,17.099999822676182,16.83000009506941,16.1850000731647,16.494999872520566,17.050000140443444,16.57999982126057,17.505000112578273,15.98499994724989,16.315000131726265,16.829999862238765,16.745000146329403,16.979999840259552,16.865000128746033,16.07499993406236,16.64000004529953,16.90499996766448,17.32999994419515]",65.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2092,,,,html-keyboard-response,2092,2519889,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,,,,html-keyboard-response,2093,2520409,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2094,2520667,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,855.0549999345094,,75.0,RDK,2095,2521524,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.12,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.031020408838383,"[24.270000169053674,12.965000001713634,15.170000027865171,17.63999997638166,15.324999811127782,16.37500012293458,16.234999988228083,16.610000049695373,17.75999995879829,17.199999885633588,15.76000009663403,16.82500005699694,16.485000029206276,29.145000036805868,17.23999995738268,26.99499996379018,11.479999870061874,15.774999978020787,16.090000048279762,23.280000081285834,11.789999902248383,14.285000041127205,16.654999926686287,18.115000100806355,27.50000008381903,10.645000031217933,12.244999874383211,14.944999944418669,23.325000191107392,12.404999928548932,14.32000007480383,16.80999994277954,16.429999843239784,17.420000163838267,16.704999841749668,16.28000009804964,16.779999947175384,16.405000118538737,16.300000017508864,17.52999983727932,16.42500003799796,18.65500002168119,14.015000080689788,16.97500003501773,17.299999948590994,16.55499986372888,19.994999980553985,12.660000007599592,16.42500003799796]",49.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2096,,,,html-keyboard-response,2096,2522078,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,,,,html-keyboard-response,2097,2522688,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2098,2522967,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,615.5799999833108,,75.0,RDK,2099,2523589,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.13,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.268382355242093,"[33.46499986946583,14.500000048428774,18.745000008493662,27.985000051558018,10.15500002540648,12.57000002078712,14.135000063106418,18.539999844506383,15.469999983906746,16.635000007227063,16.779999947175384,16.11000020056963,17.749999882653356,16.019999980926514,15.989999985322356,16.37500012293458,16.95499988272786,16.925000119954348,16.804999904707074,20.69499995559454,14.525000005960464,14.925000024959445,17.0800001360476,16.02500001899898,16.8399999383837,16.254999907687306,16.635000007227063,16.685000155121088,18.309999955818057,21.859999978914857,11.625000042840838,15.015000011771917,16.52999990619719,22.210000082850456]",34.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2100,,,,html-keyboard-response,2100,2524143,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,,,,html-keyboard-response,2101,2524746,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2102,2524999,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1663.0299999378622,,80.0,RDK,2103,2526667,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.14,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.26395506497676413,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.67969696919876,"[23.019999964162707,13.734999811276793,16.71000011265278,23.659999947994947,13.010000111535192,11.734999949112535,15.194999985396862,16.80999994277954,16.380000161007047,16.284999903291464,16.985000111162663,16.64999988861382,17.130000051110983,16.635000007227063,16.754999989643693,16.989999916404486,15.870000002905726,16.70500007458031,18.20000004954636,15.595000004395843,18.604999873787165,13.909999979659915,16.835000133141875,17.99999992363155,15.815000049769878,21.23999991454184,12.060000095516443,16.115000005811453,17.319999868050218,25.46999999321997,12.025000061839819,12.265000026673079,16.340000089257956,16.659999964758754,19.954999908804893,14.540000120177865,16.354999970644712,17.269999952986836,16.055000014603138,17.32999994419515,15.374999959021807,18.9800001680851,14.319999841973186,16.349999932572246,18.130000215023756,16.115000005811453,22.34999998472631,12.509999796748161,14.565000077709556,17.045000102370977,18.530000001192093,26.579999830573797,10.820000199601054,12.43499992415309,14.375000027939677,29.28499993868172,10.474999900907278,11.675000190734863,15.069999964907765,16.534999944269657,32.69500005990267,13.215000042691827,11.169999837875366,11.734999949112535,15.150000108405948,16.790000023320317,16.59999997355044,16.589999897405505,16.16000011563301,17.405000049620867,16.499999910593033,16.49500010535121,16.83499990031123,16.70500007458031,16.259999945759773,17.4000000115484,17.80000003054738,15.559999970719218,17.32999994419515,15.159999951720238,16.724999994039536,18.050000071525574,15.850000083446503,17.534999875351787,15.250000171363354,16.605000011622906,17.199999885633588,25.26000002399087,12.0900000911206,12.569999787956476,16.33500005118549,16.874999972060323,26.13999997265637,11.630000080913305,12.340000132098794,16.19999995455146,17.084999941289425,19.370000110939145,14.884999953210354]",99.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2104,,,,html-keyboard-response,2104,2527223,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,,,,html-keyboard-response,2105,2527726,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2106,2527989,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,875.1100001391023,,75.0,RDK,2107,2528866,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.15,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,-90","0.26395506497676413,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.665288462088654,"[30.53000010550022,15.194999985396862,16.56999997794628,18.32000003196299,8.579999906942248,12.445000000298023,12.145000044256449,16.585000092163682,16.779999947175384,16.275000059977174,18.694999860599637,14.580000191926956,16.36999985203147,17.565000103786588,16.34499989449978,17.059999983757734,16.650000121444464,15.764999901875854,17.274999991059303,16.500000143423676,21.154999965801835,14.549999963492155,13.430000049993396,17.35999993979931,17.234999919310212,16.580000054091215,16.97500003501773,15.34499996341765,16.77500014193356,17.51999999396503,16.354999970644712,16.850000014528632,16.204999992623925,16.564999939873815,17.299999948590994,16.204999992623925,16.340000089257956,17.46500004082918,15.719999792054296,17.450000159442425,25.38999984972179,11.965000070631504,12.180000077933073,16.739999875426292,17.579999985173345,25.625000009313226,11.960000032559037,12.779999990016222,15.21500013768673,16.614999854937196,16.885000048205256,20.049999933689833]",52.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2108,,,,html-keyboard-response,2108,2529423,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,,,,html-keyboard-response,2109,2529929,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2110,2530182,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,696.0099998395889,,75.0,RDK,2111,2530887,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.16,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,90","0.26395506497676413,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.46833333387398,"[46.73000006005168,17.684999853372574,24.304999969899654,12.365000089630485,12.994999997317791,17.23000011406839,26.42000000923872,11.55499997548759,12.325000017881393,15.584999928250909,16.915000043809414,17.749999882653356,17.900000093504786,15.230000019073486,16.580000054091215,15.64999995753169,18.075000029057264,16.019999980926514,16.559999901801348,16.47999999113381,16.315000131726265,17.109999898821115,16.700000036507845,21.269999910145998,18.79000011831522,13.574999989941716,13.299999991431832,27.985000051558018,11.184999952092767,14.389999909326434,15.550000127404928,13.009999878704548,18.385000061243773,15.870000002905726,16.76999987103045,15.885000117123127,16.52999990619719,17.29500014334917,16.994999954476953]",39.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2112,,,,html-keyboard-response,2112,2531441,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,,,,html-keyboard-response,2113,2531855,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2114,2532122,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,888.6949999723582,,75.0,RDK,2115,2533013,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.17,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.594339618986506,"[23.309999844059348,12.795000104233623,11.454999912530184,16.275000059977174,18.505000043660402,13.425000011920929,16.74499991349876,18.545000115409493,15.24999993853271,16.134999925270677,16.74499991349876,16.985000111162663,16.580000054091215,17.139999894425273,16.969999996945262,15.630000038072467,16.539999982342124,16.88000001013279,17.47000007890165,16.229999950155616,16.874999972060323,15.88000007905066,17.005000030621886,16.790000023320317,17.349999863654375,16.085000010207295,16.109999967738986,16.8700001668185,16.879999777302146,17.13500008918345,16.210000030696392,16.820000018924475,15.88999992236495,17.04000006429851,16.910000005736947,16.74499991349876,15.995000023394823,16.994999954476953,17.105000093579292,16.899999929592013,17.145000165328383,15.364999882876873,16.915000043809414,16.820000018924475,16.474999953061342,17.909999936819077,15.810000011697412,15.76999993994832,16.790000023320317,17.11999997496605,17.155000008642673,16.63000020198524,16.39499980956316]",53.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2116,,,,html-keyboard-response,2116,2533569,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,,,,html-keyboard-response,2117,2534173,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2118,2534426,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
